BHID,LANDUSE,UserInput_CN2,Area.ha.Input.std,SWATCalc_CN2,LULC,FIMP,FPervious,BHCalcCN2,QA_Does_SWATCalc_Match_BHCalc
1091,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1092,URML,61,0.85,69.23,BERM,0.275,0.725,69.23,TRUE
1093,URML,61,2.65,69.23,BERM,0.275,0.725,69.23,TRUE
1094,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1095,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1096,URML,61,1.23,69.23,BERM,0.275,0.725,69.23,TRUE
1097,URML,61,12.68,69.23,BERM,0.275,0.725,69.23,TRUE
1098,URML,61,0.85,69.23,BERM,0.275,0.725,69.23,TRUE
1099,URML,61,3.22,69.23,BERM,0.275,0.725,69.23,TRUE
1100,URML,61,0.76,69.23,BERM,0.275,0.725,69.23,TRUE
1101,FRST,55,0.09,55,FRST,0,1,55,TRUE
1102,FRST,55,6.06,55,FRST,0,1,55,TRUE
1103,FRST,55,0.57,55,FRST,0,1,55,TRUE
1104,FRST,55,1.7,55,FRST,0,1,55,TRUE
1105,FRST,55,1.89,55,FRST,0,1,55,TRUE
1106,FRST,55,0.28,55,FRST,0,1,55,TRUE
1107,FRST,55,5.11,55,FRST,0,1,55,TRUE
1108,FRST,55,2.93,55,FRST,0,1,55,TRUE
1109,FRST,55,0.09,55,FRST,0,1,55,TRUE
1110,FRST,55,2.75,55,FRST,0,1,55,TRUE
1111,FRST,55,2.27,55,FRST,0,1,55,TRUE
1112,FRST,55,7.95,55,FRST,0,1,55,TRUE
1113,FRST,55,2.75,55,FRST,0,1,55,TRUE
1114,FRST,55,2.65,55,FRST,0,1,55,TRUE
1115,FRST,55,0.57,55,FRST,0,1,55,TRUE
1116,FRST,55,6.06,55,FRST,0,1,55,TRUE
1117,FRST,55,0.95,55,FRST,0,1,55,TRUE
1118,FRST,55,4.07,55,FRST,0,1,55,TRUE
1119,FRST,55,1.14,55,FRST,0,1,55,TRUE
1120,FRST,55,1.04,55,FRST,0,1,55,TRUE
1121,FRST,55,1.04,55,FRST,0,1,55,TRUE
1122,FRST,55,7.48,55,FRST,0,1,55,TRUE
1123,FRST,55,0.47,55,FRST,0,1,55,TRUE
1124,FRST,55,4.17,55,FRST,0,1,55,TRUE
1125,FRST,55,3.79,55,FRST,0,1,55,TRUE
1126,FRST,55,0.09,55,FRST,0,1,55,TRUE
1127,FRST,55,2.18,55,FRST,0,1,55,TRUE
1128,FRST,55,1.14,55,FRST,0,1,55,TRUE
1129,FRST,55,9.09,55,FRST,0,1,55,TRUE
1130,FRST,55,0.09,55,FRST,0,1,55,TRUE
1131,FRST,55,1.23,55,FRST,0,1,55,TRUE
1132,FRST,55,2.37,55,FRST,0,1,55,TRUE
1133,FRST,55,0.47,55,FRST,0,1,55,TRUE
1134,FRST,55,0.57,55,FRST,0,1,55,TRUE
1135,FRST,55,0.66,55,FRST,0,1,55,TRUE
1136,FRST,55,0.19,55,FRST,0,1,55,TRUE
1137,FRST,55,0.76,55,FRST,0,1,55,TRUE
1138,FRST,55,0.47,55,FRST,0,1,55,TRUE
1139,AGRL,65.14,0.66,65.14,AGRL,0,1,65.14,TRUE
1140,AGRL,65.14,1.14,65.14,AGRL,0,1,65.14,TRUE
1141,AGRL,65.14,0.47,65.14,AGRL,0,1,65.14,TRUE
1142,AGRL,65.14,0.66,65.14,AGRL,0,1,65.14,TRUE
1143,AGRL,65.14,2.46,65.14,AGRL,0,1,65.14,TRUE
1144,AGRL,65.14,0.28,65.14,AGRL,0,1,65.14,TRUE
1145,AGRL,65.14,0.38,65.14,AGRL,0,1,65.14,TRUE
1146,AGRL,65.14,0.28,65.14,AGRL,0,1,65.14,TRUE
1147,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1148,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1149,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1150,AGRL,65.14,2.27,65.14,AGRL,0,1,65.14,TRUE
1151,AGRL,65.14,0.66,65.14,AGRL,0,1,65.14,TRUE
1152,AGRL,65.14,0.47,65.14,AGRL,0,1,65.14,TRUE
1153,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1154,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1155,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1156,AGRL,65.14,1.04,65.14,AGRL,0,1,65.14,TRUE
1157,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1158,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1159,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1160,AGRL,65.14,1.51,65.14,AGRL,0,1,65.14,TRUE
1161,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1162,WETN,69,0.09,69,WETN,0,1,69,TRUE
1163,WETN,69,0.19,69,WETN,0,1,69,TRUE
1164,WETN,69,0.19,69,WETN,0,1,69,TRUE
1165,WETN,69,0.19,69,WETN,0,1,69,TRUE
1166,WETN,69,0.09,69,WETN,0,1,69,TRUE
1167,WETN,69,0.09,69,WETN,0,1,69,TRUE
1168,WETN,69,0.09,69,WETN,0,1,69,TRUE
1169,WETN,69,0.28,69,WETN,0,1,69,TRUE
1170,WETN,69,0.47,69,WETN,0,1,69,TRUE
1171,WETN,69,0.19,69,WETN,0,1,69,TRUE
1172,WETF,66,0.09,66,WETF,0,1,66,TRUE
1173,URHD,61,0.09,93.89,BERM,0.889,0.111,93.89,TRUE
1174,URHD,61,0.57,93.89,BERM,0.889,0.111,93.89,TRUE
1175,URHD,61,1.33,93.89,BERM,0.889,0.111,93.89,TRUE
1176,URML,61,0.19,69.23,BERM,0.275,0.725,69.23,TRUE
1177,URML,61,2.75,69.23,BERM,0.275,0.725,69.23,TRUE
1178,URML,61,2.18,69.23,BERM,0.275,0.725,69.23,TRUE
1179,URML,61,1.8,69.23,BERM,0.275,0.725,69.23,TRUE
1180,URML,61,0.85,69.23,BERM,0.275,0.725,69.23,TRUE
1181,URML,61,5.4,69.23,BERM,0.275,0.725,69.23,TRUE
1182,URML,61,3.5,69.23,BERM,0.275,0.725,69.23,TRUE
1183,URML,61,1.23,69.23,BERM,0.275,0.725,69.23,TRUE
1184,URML,61,1.61,69.23,BERM,0.275,0.725,69.23,TRUE
1185,URML,61,0.66,69.23,BERM,0.275,0.725,69.23,TRUE
1186,URML,61,10.79,69.23,BERM,0.275,0.725,69.23,TRUE
1187,URML,61,10.13,69.23,BERM,0.275,0.725,69.23,TRUE
1188,URML,61,1.42,69.23,BERM,0.275,0.725,69.23,TRUE
1189,URML,61,2.56,69.23,BERM,0.275,0.725,69.23,TRUE
1190,URML,61,1.8,69.23,BERM,0.275,0.725,69.23,TRUE
1191,URML,61,0.38,69.23,BERM,0.275,0.725,69.23,TRUE
1192,URML,61,1.61,69.23,BERM,0.275,0.725,69.23,TRUE
1193,URML,61,0.28,69.23,BERM,0.275,0.725,69.23,TRUE
1194,URML,61,0.76,69.23,BERM,0.275,0.725,69.23,TRUE
1195,URML,61,0.38,69.23,BERM,0.275,0.725,69.23,TRUE
1196,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1197,URML,61,0.76,69.23,BERM,0.275,0.725,69.23,TRUE
1198,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1199,URML,61,0.38,69.23,BERM,0.275,0.725,69.23,TRUE
1200,URML,80,0.09,84,BERM,0.275,0.725,84,TRUE
1201,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1202,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1203,FRST,55,0.09,55,FRST,0,1,55,TRUE
1204,FRST,55,6.82,55,FRST,0,1,55,TRUE
1205,FRST,55,46.95,55,FRST,0,1,55,TRUE
1206,FRST,55,0.19,55,FRST,0,1,55,TRUE
1207,FRST,55,20.16,55,FRST,0,1,55,TRUE
1208,FRST,55,13.54,55,FRST,0,1,55,TRUE
1209,FRST,55,30.48,55,FRST,0,1,55,TRUE
1210,FRST,55,36.35,55,FRST,0,1,55,TRUE
1211,FRST,55,2.46,55,FRST,0,1,55,TRUE
1212,FRST,55,0.85,55,FRST,0,1,55,TRUE
1213,FRST,55,0.57,55,FRST,0,1,55,TRUE
1214,FRST,55,5.4,55,FRST,0,1,55,TRUE
1215,FRST,55,10.22,55,FRST,0,1,55,TRUE
1216,FRST,55,1.99,55,FRST,0,1,55,TRUE
1217,FRST,55,2.65,55,FRST,0,1,55,TRUE
1218,FRST,55,0.09,55,FRST,0,1,55,TRUE
1219,FRST,55,0.85,55,FRST,0,1,55,TRUE
1220,FRST,55,0.38,55,FRST,0,1,55,TRUE
1221,FRST,55,26.32,55,FRST,0,1,55,TRUE
1222,FRST,55,2.46,55,FRST,0,1,55,TRUE
1223,FRST,55,1.7,55,FRST,0,1,55,TRUE
1224,FRST,55,0.76,55,FRST,0,1,55,TRUE
1225,FRST,55,5.77,55,FRST,0,1,55,TRUE
1226,FRST,55,4.45,55,FRST,0,1,55,TRUE
1227,FRST,55,5.02,55,FRST,0,1,55,TRUE
1228,FRST,55,0.19,55,FRST,0,1,55,TRUE
1229,FRST,55,0.19,55,FRST,0,1,55,TRUE
1230,FRST,55,1.89,55,FRST,0,1,55,TRUE
1231,FRST,55,0.09,55,FRST,0,1,55,TRUE
1232,FRST,55,0.19,55,FRST,0,1,55,TRUE
1233,FRST,77,0.47,77,FRST,0,1,77,TRUE
1234,FRST,55,1.99,55,FRST,0,1,55,TRUE
1235,FRST,55,6.25,55,FRST,0,1,55,TRUE
1236,AGRL,65.14,0.38,65.14,AGRL,0,1,65.14,TRUE
1237,AGRL,65.14,2.84,65.14,AGRL,0,1,65.14,TRUE
1238,AGRL,65.14,0.38,65.14,AGRL,0,1,65.14,TRUE
1239,AGRL,65.14,1.89,65.14,AGRL,0,1,65.14,TRUE
1240,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1241,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1242,AGRL,65.14,3.41,65.14,AGRL,0,1,65.14,TRUE
1243,AGRL,65.14,3.5,65.14,AGRL,0,1,65.14,TRUE
1244,AGRL,65.14,5.4,65.14,AGRL,0,1,65.14,TRUE
1245,AGRL,65.14,4.07,65.14,AGRL,0,1,65.14,TRUE
1246,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1247,AGRL,65.14,0.47,65.14,AGRL,0,1,65.14,TRUE
1248,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1249,AGRL,65.14,0.28,65.14,AGRL,0,1,65.14,TRUE
1250,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1251,AGRL,65.14,0.66,65.14,AGRL,0,1,65.14,TRUE
1252,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1253,AGRL,65.14,3.79,65.14,AGRL,0,1,65.14,TRUE
1254,AGRL,65.14,0.28,65.14,AGRL,0,1,65.14,TRUE
1255,AGRL,65.14,5.96,65.14,AGRL,0,1,65.14,TRUE
1256,AGRL,65.14,0.28,65.14,AGRL,0,1,65.14,TRUE
1257,AGRL,65.14,0.28,65.14,AGRL,0,1,65.14,TRUE
1258,AGRL,65.14,0.66,65.14,AGRL,0,1,65.14,TRUE
1259,WETN,69,0.09,69,WETN,0,1,69,TRUE
1260,WETN,69,0.09,69,WETN,0,1,69,TRUE
1261,WETN,69,0.57,69,WETN,0,1,69,TRUE
1262,WETN,69,0.19,69,WETN,0,1,69,TRUE
1263,WETN,69,0.57,69,WETN,0,1,69,TRUE
1264,WETN,69,0.19,69,WETN,0,1,69,TRUE
1265,WETN,69,0.09,69,WETN,0,1,69,TRUE
1266,WETN,69,0.76,69,WETN,0,1,69,TRUE
1267,WETN,69,0.09,69,WETN,0,1,69,TRUE
1268,WETN,69,0.09,69,WETN,0,1,69,TRUE
1269,WETN,69,4.17,69,WETN,0,1,69,TRUE
1270,WETN,69,0.57,69,WETN,0,1,69,TRUE
1271,WETN,69,6.15,69,WETN,0,1,69,TRUE
1272,WETN,69,0.09,69,WETN,0,1,69,TRUE
1273,WETN,69,0.47,69,WETN,0,1,69,TRUE
1274,WETN,69,0.09,69,WETN,0,1,69,TRUE
1275,WETN,69,0.95,69,WETN,0,1,69,TRUE
1276,WETN,84,0.19,84,WETN,0,1,84,TRUE
1277,WATR,92,0.19,92,WATR,0,1,92,TRUE
1278,WATR,92,0.09,92,WATR,0,1,92,TRUE
1279,WATR,92,0.28,92,WATR,0,1,92,TRUE
1280,WATR,92,0.38,92,WATR,0,1,92,TRUE
1281,WETF,66,0.09,66,WETF,0,1,66,TRUE
1282,WETF,66,0.09,66,WETF,0,1,66,TRUE
1283,WETF,66,0.47,66,WETF,0,1,66,TRUE
1284,WETF,66,0.28,66,WETF,0,1,66,TRUE
1285,WETF,66,3.6,66,WETF,0,1,66,TRUE
1286,WETF,66,0.19,66,WETF,0,1,66,TRUE
1287,URHD,61,0.19,93.89,BERM,0.889,0.111,93.89,TRUE
1288,URHD,61,1.99,93.89,BERM,0.889,0.111,93.89,TRUE
1289,URHD,61,1.23,93.89,BERM,0.889,0.111,93.89,TRUE
1290,URHD,61,0.19,93.89,BERM,0.889,0.111,93.89,TRUE
1291,URHD,61,0.19,93.89,BERM,0.889,0.111,93.89,TRUE
1292,URHD,61,0.09,93.89,BERM,0.889,0.111,93.89,TRUE
1293,URHD,61,5.3,93.89,BERM,0.889,0.111,93.89,TRUE
1294,URHD,61,2.56,93.89,BERM,0.889,0.111,93.89,TRUE
1295,URHD,61,0.09,93.89,BERM,0.889,0.111,93.89,TRUE
1296,URHD,61,0.85,93.89,BERM,0.889,0.111,93.89,TRUE
1297,URHD,61,0.85,93.89,BERM,0.889,0.111,93.89,TRUE
1298,URHD,61,0.76,93.89,BERM,0.889,0.111,93.89,TRUE
1299,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1300,URML,61,0.28,69.23,BERM,0.275,0.725,69.23,TRUE
1301,URML,61,1.8,69.23,BERM,0.275,0.725,69.23,TRUE
1302,URML,61,0.47,69.23,BERM,0.275,0.725,69.23,TRUE
1303,URML,61,0.57,69.23,BERM,0.275,0.725,69.23,TRUE
1304,URML,61,0.57,69.23,BERM,0.275,0.725,69.23,TRUE
1305,URML,61,0.28,69.23,BERM,0.275,0.725,69.23,TRUE
1306,URML,61,1.04,69.23,BERM,0.275,0.725,69.23,TRUE
1307,URML,61,0.28,69.23,BERM,0.275,0.725,69.23,TRUE
1308,URML,61,6.06,69.23,BERM,0.275,0.725,69.23,TRUE
1309,URML,61,0.19,69.23,BERM,0.275,0.725,69.23,TRUE
1310,URML,61,4.73,69.23,BERM,0.275,0.725,69.23,TRUE
1311,URML,61,0.38,69.23,BERM,0.275,0.725,69.23,TRUE
1312,URML,61,2.37,69.23,BERM,0.275,0.725,69.23,TRUE
1313,URML,61,6.72,69.23,BERM,0.275,0.725,69.23,TRUE
1314,URML,61,4.83,69.23,BERM,0.275,0.725,69.23,TRUE
1315,URML,61,1.51,69.23,BERM,0.275,0.725,69.23,TRUE
1316,URML,61,0.95,69.23,BERM,0.275,0.725,69.23,TRUE
1317,URML,61,0.85,69.23,BERM,0.275,0.725,69.23,TRUE
1318,URML,61,0.38,69.23,BERM,0.275,0.725,69.23,TRUE
1319,URML,61,0.57,69.23,BERM,0.275,0.725,69.23,TRUE
1320,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1321,URML,74,0.09,79.34,BERM,0.275,0.725,79.34,TRUE
1322,URML,74,0.76,79.34,BERM,0.275,0.725,79.34,TRUE
1323,URML,74,0.47,79.34,BERM,0.275,0.725,79.34,TRUE
1324,URML,61,0.57,69.23,BERM,0.275,0.725,69.23,TRUE
1325,URML,61,0.28,69.23,BERM,0.275,0.725,69.23,TRUE
1326,URML,61,0.57,69.23,BERM,0.275,0.725,69.23,TRUE
1327,URML,61,0.85,69.23,BERM,0.275,0.725,69.23,TRUE
1328,URML,61,0.28,69.23,BERM,0.275,0.725,69.23,TRUE
1329,URML,61,0.19,69.23,BERM,0.275,0.725,69.23,TRUE
1330,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1331,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1332,FRST,55,5.87,55,FRST,0,1,55,TRUE
1333,FRST,55,0.47,55,FRST,0,1,55,TRUE
1334,FRST,55,9.94,55,FRST,0,1,55,TRUE
1335,FRST,55,0.47,55,FRST,0,1,55,TRUE
1336,FRST,55,0.57,55,FRST,0,1,55,TRUE
1337,FRST,55,0.47,55,FRST,0,1,55,TRUE
1338,FRST,55,4.07,55,FRST,0,1,55,TRUE
1339,FRST,55,2.27,55,FRST,0,1,55,TRUE
1340,FRST,55,10.79,55,FRST,0,1,55,TRUE
1341,FRST,55,60.87,55,FRST,0,1,55,TRUE
1342,FRST,55,20.35,55,FRST,0,1,55,TRUE
1343,FRST,55,1.99,55,FRST,0,1,55,TRUE
1344,FRST,55,3.03,55,FRST,0,1,55,TRUE
1345,FRST,55,3.5,55,FRST,0,1,55,TRUE
1346,FRST,55,1.04,55,FRST,0,1,55,TRUE
1347,FRST,55,14.48,55,FRST,0,1,55,TRUE
1348,FRST,55,42.22,55,FRST,0,1,55,TRUE
1349,FRST,55,5.59,55,FRST,0,1,55,TRUE
1350,FRST,55,2.84,55,FRST,0,1,55,TRUE
1351,FRST,55,2.27,55,FRST,0,1,55,TRUE
1352,FRST,55,0.09,55,FRST,0,1,55,TRUE
1353,FRST,55,0.28,55,FRST,0,1,55,TRUE
1354,FRST,55,3.79,55,FRST,0,1,55,TRUE
1355,FRST,55,1.33,55,FRST,0,1,55,TRUE
1356,FRST,55,8.24,55,FRST,0,1,55,TRUE
1357,FRST,55,4.73,55,FRST,0,1,55,TRUE
1358,FRST,55,0.57,55,FRST,0,1,55,TRUE
1359,FRST,55,13.92,55,FRST,0,1,55,TRUE
1360,FRST,55,16,55,FRST,0,1,55,TRUE
1361,FRST,55,0.76,55,FRST,0,1,55,TRUE
1362,FRST,55,1.14,55,FRST,0,1,55,TRUE
1363,FRST,55,1.8,55,FRST,0,1,55,TRUE
1364,FRST,55,5.59,55,FRST,0,1,55,TRUE
1365,FRST,55,0.09,55,FRST,0,1,55,TRUE
1366,FRST,55,5.87,55,FRST,0,1,55,TRUE
1367,FRST,55,20.64,55,FRST,0,1,55,TRUE
1368,FRST,55,1.7,55,FRST,0,1,55,TRUE
1369,FRST,55,8.05,55,FRST,0,1,55,TRUE
1370,FRST,55,38.81,55,FRST,0,1,55,TRUE
1371,FRST,55,7.76,55,FRST,0,1,55,TRUE
1372,FRST,70,2.84,70,FRST,0,1,70,TRUE
1373,FRST,70,15.43,70,FRST,0,1,70,TRUE
1374,FRST,70,11.74,70,FRST,0,1,70,TRUE
1375,FRST,70,1.89,70,FRST,0,1,70,TRUE
1376,FRST,70,5.49,70,FRST,0,1,70,TRUE
1377,FRST,70,0.28,70,FRST,0,1,70,TRUE
1378,FRST,55,18.55,55,FRST,0,1,55,TRUE
1379,FRST,55,3.88,55,FRST,0,1,55,TRUE
1380,FRST,55,12.87,55,FRST,0,1,55,TRUE
1381,FRST,55,0.09,55,FRST,0,1,55,TRUE
1382,FRST,55,3.5,55,FRST,0,1,55,TRUE
1383,FRST,55,1.61,55,FRST,0,1,55,TRUE
1384,FRST,55,1.51,55,FRST,0,1,55,TRUE
1385,FRST,55,0.57,55,FRST,0,1,55,TRUE
1386,FRST,55,3.03,55,FRST,0,1,55,TRUE
1387,FRST,55,1.33,55,FRST,0,1,55,TRUE
1388,FRST,55,0.19,55,FRST,0,1,55,TRUE
1389,FRST,55,0.85,55,FRST,0,1,55,TRUE
1390,FRST,55,0.19,55,FRST,0,1,55,TRUE
1391,FRST,55,2.18,55,FRST,0,1,55,TRUE
1392,FRST,55,4.17,55,FRST,0,1,55,TRUE
1393,FRST,55,6.15,55,FRST,0,1,55,TRUE
1394,FRST,55,0.28,55,FRST,0,1,55,TRUE
1395,AGRL,65.14,1.8,65.14,AGRL,0,1,65.14,TRUE
1396,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1397,AGRL,65.14,0.95,65.14,AGRL,0,1,65.14,TRUE
1398,AGRL,65.14,0.38,65.14,AGRL,0,1,65.14,TRUE
1399,AGRL,65.14,0.47,65.14,AGRL,0,1,65.14,TRUE
1400,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1401,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1402,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1403,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1404,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1405,AGRL,65.14,0.28,65.14,AGRL,0,1,65.14,TRUE
1406,AGRL,65.14,0.19,65.14,AGRL,0,1,65.14,TRUE
1407,AGRL,65.14,0.28,65.14,AGRL,0,1,65.14,TRUE
1408,AGRL,65.14,0.47,65.14,AGRL,0,1,65.14,TRUE
1409,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1410,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1411,AGRL,65.14,1.8,65.14,AGRL,0,1,65.14,TRUE
1412,AGRL,65.14,0.09,65.14,AGRL,0,1,65.14,TRUE
1413,WETN,69,0.09,69,WETN,0,1,69,TRUE
1414,WETN,69,1.99,69,WETN,0,1,69,TRUE
1415,WETN,69,1.14,69,WETN,0,1,69,TRUE
1416,WETN,69,0.09,69,WETN,0,1,69,TRUE
1417,WETN,69,0.28,69,WETN,0,1,69,TRUE
1418,WETN,69,0.09,69,WETN,0,1,69,TRUE
1419,WETN,69,0.09,69,WETN,0,1,69,TRUE
1420,WETN,69,0.57,69,WETN,0,1,69,TRUE
1421,WETN,69,0.57,69,WETN,0,1,69,TRUE
1422,WETN,69,0.66,69,WETN,0,1,69,TRUE
1423,WETN,69,0.19,69,WETN,0,1,69,TRUE
1424,WETN,69,1.7,69,WETN,0,1,69,TRUE
1425,WETN,69,1.89,69,WETN,0,1,69,TRUE
1426,WETN,69,0.19,69,WETN,0,1,69,TRUE
1427,WETN,69,0.57,69,WETN,0,1,69,TRUE
1428,WETN,69,0.09,69,WETN,0,1,69,TRUE
1429,WETN,69,11.45,69,WETN,0,1,69,TRUE
1430,WETN,69,1.42,69,WETN,0,1,69,TRUE
1431,WETN,69,0.09,69,WETN,0,1,69,TRUE
1432,WETN,69,2.37,69,WETN,0,1,69,TRUE
1433,WETN,69,0.38,69,WETN,0,1,69,TRUE
1434,WATR,92,0.09,92,WATR,0,1,92,TRUE
1435,WATR,92,0.47,92,WATR,0,1,92,TRUE
1436,WATR,92,0.09,92,WATR,0,1,92,TRUE
1437,WETF,66,0.38,66,WETF,0,1,66,TRUE
1438,WETF,66,0.19,66,WETF,0,1,66,TRUE
1439,WETF,66,0.38,66,WETF,0,1,66,TRUE
1440,WETF,66,0.09,66,WETF,0,1,66,TRUE
1441,WETF,66,0.09,66,WETF,0,1,66,TRUE
1442,WETF,66,0.85,66,WETF,0,1,66,TRUE
1443,WETF,66,0.09,66,WETF,0,1,66,TRUE
1444,WETF,66,0.28,66,WETF,0,1,66,TRUE
1445,WETF,66,0.66,66,WETF,0,1,66,TRUE
1446,WETF,66,0.19,66,WETF,0,1,66,TRUE
1447,URHD,61,0.09,93.89,BERM,0.889,0.111,93.89,TRUE
1448,URHD,61,0.47,93.89,BERM,0.889,0.111,93.89,TRUE
1449,URHD,61,3.98,93.89,BERM,0.889,0.111,93.89,TRUE
1450,URHD,61,0.28,93.89,BERM,0.889,0.111,93.89,TRUE
1451,URHD,61,0.85,93.89,BERM,0.889,0.111,93.89,TRUE
1452,URHD,61,5.87,93.89,BERM,0.889,0.111,93.89,TRUE
1453,URHD,61,1.89,93.89,BERM,0.889,0.111,93.89,TRUE
1454,URHD,61,1.51,93.89,BERM,0.889,0.111,93.89,TRUE
1455,URHD,61,3.03,93.89,BERM,0.889,0.111,93.89,TRUE
1456,URHD,61,1.89,93.89,BERM,0.889,0.111,93.89,TRUE
1457,URHD,61,0.09,93.89,BERM,0.889,0.111,93.89,TRUE
1458,URHD,61,0.28,93.89,BERM,0.889,0.111,93.89,TRUE
1459,URHD,61,0.19,93.89,BERM,0.889,0.111,93.89,TRUE
1460,URHD,61,0.19,93.89,BERM,0.889,0.111,93.89,TRUE
1461,URHD,80,0.09,96,BERM,0.889,0.111,96,TRUE
1462,URML,61,0.57,69.23,BERM,0.275,0.725,69.23,TRUE
1463,URML,61,0.28,69.23,BERM,0.275,0.725,69.23,TRUE
1464,URML,61,0.57,69.23,BERM,0.275,0.725,69.23,TRUE
1465,URML,61,0.19,69.23,BERM,0.275,0.725,69.23,TRUE
1466,URML,61,0.19,69.23,BERM,0.275,0.725,69.23,TRUE
1467,URML,61,3.88,69.23,BERM,0.275,0.725,69.23,TRUE
1468,URML,61,1.61,69.23,BERM,0.275,0.725,69.23,TRUE
1469,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1470,URML,61,5.11,69.23,BERM,0.275,0.725,69.23,TRUE
1471,URML,61,0.57,69.23,BERM,0.275,0.725,69.23,TRUE
1472,URML,61,7,69.23,BERM,0.275,0.725,69.23,TRUE
1473,URML,61,0.57,69.23,BERM,0.275,0.725,69.23,TRUE
1474,URML,61,0.38,69.23,BERM,0.275,0.725,69.23,TRUE
1475,URML,61,0.66,69.23,BERM,0.275,0.725,69.23,TRUE
1476,URML,61,1.7,69.23,BERM,0.275,0.725,69.23,TRUE
1477,URML,61,0.85,69.23,BERM,0.275,0.725,69.23,TRUE
1478,URML,61,23.38,69.23,BERM,0.275,0.725,69.23,TRUE
1479,URML,61,2.27,69.23,BERM,0.275,0.725,69.23,TRUE
1480,URML,61,3.31,69.23,BERM,0.275,0.725,69.23,TRUE
1481,URML,61,9.28,69.23,BERM,0.275,0.725,69.23,TRUE
1482,URML,61,5.21,69.23,BERM,0.275,0.725,69.23,TRUE
1483,URML,61,6.91,69.23,BERM,0.275,0.725,69.23,TRUE
1484,URML,61,0.57,69.23,BERM,0.275,0.725,69.23,TRUE
1485,URML,61,3.03,69.23,BERM,0.275,0.725,69.23,TRUE
1486,URML,74,0.09,79.34,BERM,0.275,0.725,79.34,TRUE
1487,URML,61,0.66,69.23,BERM,0.275,0.725,69.23,TRUE
1488,URML,61,1.23,69.23,BERM,0.275,0.725,69.23,TRUE
1489,URML,61,0.95,69.23,BERM,0.275,0.725,69.23,TRUE
1490,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1491,URML,61,0.19,69.23,BERM,0.275,0.725,69.23,TRUE
1492,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1493,URML,61,0.09,69.23,BERM,0.275,0.725,69.23,TRUE
1494,URML,61,0.19,69.23,BERM,0.275,0.725,69.23,TRUE
1495,URML,61,1.23,69.23,BERM,0.275,0.725,69.23,TRUE
1496,URML,61,6.15,69.23,BERM,0.275,0.725,69.23,TRUE
1497,URML,80,1.42,84,BERM,0.275,0.725,84,TRUE
1498,URML,80,0.09,84,BERM,0.275,0.725,84,TRUE
1499,URML,61,0.28,69.23,BERM,0.275,0.725,69.23,TRUE
1500,URML,61,0.38,69.23,BERM,0.275,0.725,69.23,TRUE
1501,URML,61,0.19,69.23,BERM,0.275,0.725,69.23,TRUE
1502,FRST,55,0.19,55,FRST,0,1,55,TRUE
1503,FRST,55,0.95,55,FRST,0,1,55,TRUE
