,Sub,HRU1,Area.ha.Input.std,Slope,SlpLgth.m.,Ovrlnd_N,CondII_CN,TimeConc.hr.,ESCO,EPCO,sub,HRU2,input.std.area.ha,LULC,Sub.1,HRU3,Area_ha,SoilName,Hydgrp,MaxRtDpth_mm,Albedo,USLE_K,USLE_P,USLE_LS,ProfileAWC_mm,IniSoilH2O_mm,CheckPart1VsPart2,CheckPart1VsPart3,AreaTimesSWATCN2
15514,38,15514,13.37,0.132,24.39,0.1,79.34,0.19,0.91,0.57,38,15514,13.37,BERM,38,15514,13.37,Montauk,C,1650,0.16,0.28,1,1.89,280.5,176.092,TRUE,TRUE,1060.7758
15515,38,15515,32.13,0.087,60.98,0.1,79.34,0.375,0.91,0.57,38,15515,32.13,BERM,38,15515,32.13,Montauk,C,1650,0.16,0.28,1,1.7,280.5,176.092,TRUE,TRUE,2549.1942
15516,38,15516,1.76,0.033,91.46,0.1,79.34,0.586,0.91,0.57,38,15516,1.76,BERM,38,15516,1.76,Montauk,C,1650,0.16,0.28,1,0.52,280.5,176.092,TRUE,TRUE,139.6384
15517,38,15517,1.11,0.148,24.39,0.1,79.34,0.17,0.91,0.57,38,15517,1.11,BERM,38,15517,1.11,Montauk,C,1650,0.16,0.28,1,2.26,280.5,176.092,TRUE,TRUE,88.0674
15518,38,15518,1.3,0.086,60.98,0.1,79.34,0.345,0.91,0.57,38,15518,1.3,BERM,38,15518,1.3,Montauk,C,1650,0.16,0.28,1,1.67,280.5,176.092,TRUE,TRUE,103.142
15519,38,15519,0.37,0.021,91.46,0.1,79.34,0.669,0.91,0.57,38,15519,0.37,BERM,38,15519,0.37,Paxton,C,1650,0.23,0.43,1,0.3,280.5,176.092,TRUE,TRUE,29.3558
15520,38,15520,0.19,0.059,60.98,0.1,79.34,0.385,0.91,0.57,38,15520,0.19,BERM,38,15520,0.19,Woodbridge,C,1650,0.23,0.32,1,0.96,280.5,176.092,TRUE,TRUE,15.0746
15521,38,15521,2.23,0.02,91.46,0.1,79.34,0.682,0.91,0.57,38,15521,2.23,BERM,38,15521,2.23,Woodbridge,C,1650,0.23,0.32,1,0.28,280.5,176.092,TRUE,TRUE,176.9282
15522,38,15522,0.28,0.026,91.46,0.1,79.34,0.628,0.91,0.57,38,15522,0.28,BERM,38,15522,0.28,Woodbridge,C,1650,0.23,0.32,1,0.38,280.5,176.092,TRUE,TRUE,22.2152
15523,38,15523,0.28,0.093,60.98,0.1,79.34,0.336,0.91,0.57,38,15523,0.28,BERM,38,15523,0.28,Woodbridge,C,1650,0.23,0.32,1,1.88,280.5,176.092,TRUE,TRUE,22.2152
15524,38,15524,2.69,0.033,91.46,0.1,79.34,0.588,0.91,0.57,38,15524,2.69,BERM,38,15524,2.69,Woodbridge,C,1650,0.23,0.37,1,0.52,280.5,176.092,TRUE,TRUE,213.4246
15525,38,15525,6.5,0.071,60.98,0.1,79.34,0.372,0.91,0.57,38,15525,6.5,BERM,38,15525,6.5,Woodbridge,C,1650,0.23,0.37,1,1.25,280.5,176.092,TRUE,TRUE,515.71
15526,38,15526,0.56,0.122,24.39,0.1,79.34,0.179,0.91,0.57,38,15526,0.56,BERM,38,15526,0.56,Woodbridge,C,1650,0.23,0.37,1,1.67,280.5,176.092,TRUE,TRUE,44.4304
15527,38,15527,14.12,0.068,60.98,0.1,79.34,0.385,0.91,0.57,38,15527,14.12,BERM,38,15527,14.12,Scituate,C,1650,0.23,0.32,1,1.18,280.5,176.092,TRUE,TRUE,1120.2808
15528,38,15528,37.61,0.026,91.46,0.1,79.34,0.665,0.91,0.57,38,15528,37.61,BERM,38,15528,37.61,Scituate,C,1650,0.23,0.32,1,0.38,280.5,176.092,TRUE,TRUE,2983.9774
15529,38,15529,0.09,0.118,60.98,0.1,79.34,0.313,0.91,0.57,38,15529,0.09,BERM,38,15529,0.09,Scituate,C,1650,0.23,0.32,1,2.73,280.5,176.092,TRUE,TRUE,7.1406
